userID	artistID	weight
768	230	2
431	707	1620
1333	1502	249
1832	439	1497
432	4821	154
1590	541	204
1755	1533	146
1354	2538	87
547	7912	74
1994	1755	76
919	3767	237
1865	11865	663
736	907	386
156	3461	9
1298	1684	61
967	493	62
1754	4365	2819
1101	5360	807
1633	258	4301
350	646	980
1942	17807	2100
204	3714	174
903	810	3628
650	1713	156
335	378	528
1379	972	357
399	465	188
596	599	739
257	4877	77
1343	706	32
703	9372	20
252	300	6819
1166	12837	59
470	466	760
340	2902	216
1564	298	101
1865	36	205
455	1119	8340
1157	537	301
981	8459	115
1800	349	4
1505	1793	2206
1647	456	290
293	5313	151
819	295	373
715	724	239
1036	2606	345
293	1351	38
1042	228	1679
315	173	331
1173	1964	304
175	544	763
873	349	977
2080	72	80721
1530	198	2321
2020	207	485
1100	2472	197
1098	1244	49
896	2716	955
159	674	522
1531	159	541
661	9044	259
576	8215	59
1001	2051	337
1885	238	61
2023	18274	39
432	808	248
1214	8681	195
1235	707	310
517	7687	182
1683	4616	313
1005	2605	706
1063	229	123
1478	1032	2975
1449	1643	143
1989	18054	102
1807	16797	5
951	11311	588
317	1412	246
1480	13714	344
1593	257	459
818	9831	330
684	288	31229
232	540	254
782	10012	77
998	11697	130
234	1640	595
1729	72	81
1875	1854	340
1178	1767	362
65	1200	741
503	689	425
1862	17195	301
1781	2544	37
1850	1001	338
304	163	19
2056	2069	9
1877	533	118
834	10501	132
102	2642	289
47	304	589
543	3411	446
1478	292	850
1379	293	848
616	503	129
13	302	9
1720	3729	2602
1104	292	521
405	310	509
479	1379	30
1896	444	969
1931	182	52
1178	366	1241
348	5948	45
642	572	627
1474	8510	224
530	7822	23
813	445	106
187	1891	241
1416	171	292
779	475	620
557	72	203
1582	10214	727
1774	2840	158
350	321	586
1398	14320	499
212	1374	57
1130	378	120
57	1541	138
1131	289	130
1573	980	128
727	9615	340
513	3253	511
1480	2121	179
418	1105	612
168	622	313
1017	1025	168
63	1812	66
1148	1073	89
1819	8991	30
929	2179	114
1694	527	1321
1588	2449	2
241	4693	600
68	300	140
1734	314	696
1647	377	355
836	292	3625
1435	989	103
174	2442	230
1055	499	97
435	6840	2234
1228	1412	722
439	6895	1030
1525	461	122
94	859	159
1467	14699	3380
398	154	1080
1481	424	1060
247	1874	149
1118	815	367
1577	2977	546
1873	2598	88
657	8790	696
370	511	743
105	2681	105
578	8244	286
20	748	268
958	2439	64
1465	722	585
252	4814	248
20	745	304
1674	591	55
1408	1085	1
1624	6296	63
2036	3130	192
316	25	640
743	9746	1292
1792	868	636
396	1795	171
640	599	2074
1865	6542	1067
39	1278	57
622	203	385
442	310	30
1440	14574	198
1071	288	2355
449	1412	602
1140	2541	145
1535	540	1341
844	2080	241
156	196	5
159	70	930
364	6144	593
300	5452	269
151	2080	148
1494	545	6
358	6050	79
1734	482	1988
278	481	109
699	2853	333
913	486	561
750	197	173
98	157	66
1093	2055	235
1193	3646	3118
834	4229	288
1244	13416	2185
1396	14305	94
316	707	833
1768	7994	246
1649	1032	919
1233	13353	1060
1343	3744	14
1411	1412	45
847	1648	157
1176	1196	362
1734	16382	673
925	67	855
1595	562	133
95	681	56
550	2143	573
322	2242	2842
132	300	1027
202	1714	210
1214	6253	185
595	1338	1335
342	72	147
361	790	624
1768	302	564
696	2183	130
1558	1677	37
316	5612	167
417	333	281
1111	1035	7632
1532	349	609
79	786	24
1910	67	2974
512	45	887
561	2922	1548
1152	12708	198
1840	523	600
14	598	601
186	693	508
849	4459	411
589	1432	25
1911	16668	1355
1382	259	582
174	945	68
508	7572	24
1506	1167	313
914	1299	730
1539	2533	17
1900	51	721
1010	999	9
979	1803	234
659	3570	4736
1885	17383	119
1329	217	384
1318	470	718
1543	15257	12
1102	697	175
593	8371	467
2075	89	203
877	7331	335
1166	12863	9
1902	2102	3829
1346	10316	118
1518	416	789
68	302	115
1485	679	1153
2042	1339	386
1121	12452	8
849	199	766
255	1745	891
2017	1394	439
2037	1601	317
842	1950	197
910	1936	866
831	57	1752
2070	1091	112
1606	292	2000
1300	344	926
1577	3080	447
620	333	361
451	1458	490
508	7561	48
1477	14751	32
385	2071	842
1455	230	789
11	288	749
1701	195	62
327	332	149
912	1339	925
444	1229	111
1473	14733	300
499	1803	2
1623	3084	1011
1669	506	84
491	7423	226
1352	5105	67
617	239	358
1589	14908	143
739	261	279
507	7547	276
442	75	861
261	230	553
1883	1639	1145
469	5437	285
1559	424	743
530	7825	21
1702	728	105
366	234	374
2043	11548	311
553	8009	48
3	146	67
1824	2855	113
1329	1121	264
1534	77	314
1654	5414	260
395	7	142
2094	679	1067
474	7316	124
1861	11604	215
562	734	213
22	836	635
1132	306	344
1792	3481	1186
1547	898	300
1492	10684	33
896	1858	1118
1293	2956	35
1300	1601	2305
858	484	297
1531	10768	723
450	1372	504
2053	4343	399
155	861	681
1922	2582	27
622	1119	385
1083	3489	449
1983	285	198
2094	9400	1236
915	4157	347
66	1013	626
1718	2632	175
1253	55	232
1100	615	381
1146	3081	372
1263	791	525
714	9503	88
278	5124	44
2079	89	474
895	726	347
118	2958	229
1693	324	1
1339	2608	1975
1663	291	292
1150	12686	723
183	3201	254
2086	5984	100
63	234	151
518	4350	56
904	689	180
737	1412	218
510	7619	12
1293	2959	54
995	11643	7
177	1110	453
619	190	1521
412	903	54
1278	1444	108
934	2381	102
72	792	48
716	815	1359
614	173	675
1973	1300	1045
1366	7743	647
877	917	415
1592	1406	502
1467	12651	1404
1784	261	313
1337	227	374
1806	89	280
1192	203	393
298	733	2757
777	67	3382
202	4154	554
2056	701	10
1619	226	458
1097	1463	582
54	1601	39
1286	5420	271
523	2265	3
1022	1415	372
1942	17800	3702
739	1767	137
187	717	721
1124	1114	563
1514	1836	290
24	288	677
577	8229	132
1381	10681	282
1355	606	1622
684	525	279
891	2954	195
219	1857	3507
1426	2902	307
839	497	308
392	6457	48
765	331	306
73	2030	415
1484	3032	217
345	1410	42
458	72	136
1643	8676	545
116	2910	469
1275	709	1004
1856	67	1242
578	471	152
1867	17254	7
750	9782	136
609	1609	770
1520	533	597
224	986	160
1559	182	185
616	2746	169
921	11033	1527
1433	14531	494
644	3902	240
1166	4181	13
279	1551	2098
1906	2524	281
571	886	308
1933	11485	50
526	2352	45
842	107	268
1035	11899	3
1010	5254	5
95	344	290
971	9183	55
871	5153	2334
816	288	31
471	580	70
32	1097	287
223	3075	1714
1982	845	221
1961	701	2127
613	1415	10
1997	1639	313
89	2428	608
984	89	19919
327	686	67
56	1669	338
1173	6075	468
1091	12273	1553
2086	1379	149
1674	421	71
856	4848	367
557	159	1240
166	192	278
437	5465	474
321	2363	52
1786	691	70
449	506	118
1137	306	118
1121	12471	4
266	962	87
1138	6075	210
1296	4605	372
128	3103	1453
1802	4837	691
146	318	820
171	3707	94
1270	6247	70
1873	55	67
79	157	30226
234	1979	1739
41	1345	832
140	3263	414
257	32	305
1165	154	205
958	2617	99
707	8312	17
267	182	299
800	614	294
1047	11984	124
1761	15920	232
1321	221	230
843	4504	13
2067	18535	168
1091	378	1925
543	1062	648
1067	306	710
1302	196	281
1021	511	332
489	707	6108
900	10930	461
996	11682	69
1555	2220	345
946	470	196
1050	199	931
1054	1155	769
1036	3676	260
1337	969	377
320	5649	1155
1688	1383	397
959	878	383
1532	301	500
217	1132	112
1797	154	1194
1517	333	3533
335	1688	1281
943	562	32
1393	14295	315
1405	6224	855
700	324	423
257	19	265
1825	498	83
77	2140	70
387	4883	6470
1720	3616	519
752	1181	232
1816	3467	228
37	1150	278
179	288	162
1711	206	900
366	6187	311
1899	703	924
1690	298	797
897	1400	58
62	1794	89
2093	8794	153
862	4704	700
1823	227	431
1544	1775	148
1895	292	1460
807	374	846
1499	15028	475
2055	1066	464
2094	5266	1197
1762	324	586
1909	227	1370
1476	531	566
686	1151	1034
1143	407	218
845	1249	29
1542	15248	173
809	7994	1550
741	4196	783
854	2955	35
1113	12394	147
1185	289	744
751	9792	56
966	8155	290
1659	55	212
143	511	2398
911	528	258
1638	15755	68
339	915	259
2032	56	1549
1110	1412	186
1230	13308	12
361	511	97
1747	3003	84
1099	539	33
1741	953	174
1247	300	1144
1367	14137	337
772	2347	8
1128	1455	103
498	7462	703
1688	6032	116
1817	16848	461
485	882	38
645	1114	43
176	969	313
1759	16498	571
205	25	649
865	9822	74
772	2183	9
1998	234	124
1188	55	2558
1172	920	1809
1890	9791	143
1333	615	685
1574	1979	607
1454	99	597
2040	498	152
603	959	27
1421	609	65
1322	854	158
546	5605	1558
1766	55	151
342	89	100
1424	182	1135
153	189	1016
1988	790	2385
619	448	605
27	641	89
462	2624	395
1489	491	182
1474	606	345
2024	65	4
185	3910	127
1597	227	1578
399	2130	610
1788	523	483
1577	304	458
1332	526	777
2064	2959	312
331	679	189
500	2688	14
1360	3411	151
627	8692	417
2007	13622	1695
1126	1672	454
1312	331	43
490	1114	213
1006	65	605
80	2212	4
1171	4702	238
377	821	2692
361	344	937
1390	1239	324
202	1276	124
1795	377	182
1661	3400	211
1500	3110	98
479	463	23
297	231	419
1748	2062	172
1498	185	306
1508	3200	206
903	6289	1760
376	841	1854
1868	1104	222
2028	18315	120
1178	12960	420
1566	419	167
875	318	321
1635	1510	484
137	1990	653
851	344	6914
1150	892	684
1073	12114	657
163	3611	205
829	3902	197
660	9033	77
1423	4817	146
962	5302	162
765	2268	373
655	8967	14
1957	5267	996
927	4346	368
1684	1243	3
438	37	5
1155	5414	153
1705	3747	916
1802	498	453
1006	10423	1002
585	432	454
1824	3300	218
1373	925	226
824	1957	21
506	450	86
1159	1131	1021
1046	679	1368
1051	941	524
1903	2521	237
2028	4865	183
1536	12	45
1313	84	294
107	843	2683
1629	229	160
1907	627	243
1246	2521	643
1917	6226	10
641	1186	4023
380	291	608
1805	234	229
1324	13878	64
33	1117	1017
1425	539	1245
1481	14802	1828
2023	288	21
254	4849	369
1237	425	430
1978	1810	871
1383	1089	224
250	2624	2285
776	2738	70
1842	6225	104
320	1203	325
40	1323	216
1364	2842	96
1854	12447	213
757	327	1102
1568	333	570
1785	424	1193
2036	1095	265
667	289	5554
876	554	500
6	249	24
1586	706	39
1800	5978	5
1126	1339	99
1420	5925	136
1211	13163	230
210	4299	233
114	77	72
706	209	55
45	641	276
360	6090	33
1999	3236	4847
1343	1360	12
9	390	381
764	96	241
40	38	404
430	612	194
1493	2750	137
1461	481	268
363	494	879
737	517	426
663	9092	463
1613	1852	3556
1623	2458	829
1235	13374	213
454	1253	332
1299	67	228
1686	377	839
1416	3057	302
1557	15311	373
682	1198	179
1402	982	23
494	535	206
449	2343	231
154	1689	21
625	3700	332
682	464	306
530	7810	97
436	6854	737
1754	1118	808
1480	333	724
543	65	1249
2007	1527	2208
1694	3346	583
563	1422	1025
146	1613	261
1313	6830	296
68	89	916
1278	915	88
1655	944	165
1591	8364	108
431	966	985
746	1044	265
704	9390	15
619	412	434
140	3259	516
1419	229	467
2025	18301	552
717	1450	312
1635	614	1242
1331	7051	424
280	526	153
1671	5296	458
1831	1089	314
1685	16050	46
225	839	706
2022	18271	246
1137	9234	80
394	6482	67
572	229	392
1108	12374	55
2039	969	465
62	1784	542
543	453	1719
1957	245	362
244	209	124
265	845	527
1305	1037	2555
596	1886	291
1498	159	2858
837	4852	130
1579	13832	331
1246	389	975
177	506	390
1193	7038	1103
851	682	1981
1971	17949	2090
1517	182	1272
40	32	411
492	1901	350
176	2938	229
1860	706	904
990	206	244
1808	456	330
917	718	1437
1420	13716	293
1265	2585	287
1159	371	169
957	6626	374
2042	930	937
1315	13799	5
257	4873	105
1854	250	82
1223	7643	975
1396	1426	314
1918	4394	13
350	257	1700
1991	2921	184
2086	18619	118
457	957	247
1245	4223	2196
1628	1034	390
816	301	5
1644	1369	7
1289	13145	416
612	1400	330
1002	333	61
790	362	327
893	72	17137
1862	17193	318
2048	17646	12
1535	89	1978
338	917	147
1820	227	302
719	9523	96
312	2808	348
216	4386	95
573	475	84
5	196	620
1822	8934	37
905	349	109
1820	352	326
277	954	548
228	4538	9
1336	154	199
1381	748	134
1393	1297	1266
493	441	64
375	2089	67
816	306	25
1593	330	4387
1925	814	307
1880	543	478
1050	622	1417
1832	203	958
2068	972	2239
1553	11050	222
1170	980	161
1902	89	4277
1273	1300	833
1049	441	455
739	3393	99
702	475	1052
834	10502	130
557	173	1045
646	1455	168
1283	471	1081
2038	328	125
1918	982	14
962	11437	198
1554	570	133
313	2787	99
400	55	45
555	295	327
674	461	166
181	2743	33
1606	524	438
1235	13365	1019
1379	3763	790
1140	6182	159
789	10044	1226
143	3311	935
2061	484	17
1740	2602	800
813	64	127
977	190	19
1762	344	463
1215	1400	205
1551	1321	545
1752	2086	4346
1167	12887	32
179	3797	164
286	2977	184
444	6676	386
298	5432	471
1730	1098	419
60	1753	39
1376	538	35
129	1971	176
176	40	543
1948	11718	83
1516	486	33
1247	302	335
425	486	36
1489	1854	988
661	7201	230
1711	629	1654
1981	689	126
703	55	92
1331	13938	610
216	1014	42
1060	188	619
1761	10145	117
616	1351	94
1857	17151	403
814	2607	233
387	5048	13992
400	4575	150
2046	1714	2881
341	5862	112
1190	1090	503
2064	704	243
1555	294	1038
561	8082	1899
1226	300	136
545	1852	880
363	2956	697
49	1482	415
1044	718	214
46	1032	560
549	917	170
1445	14595	276
1844	295	193
1234	13360	249
1375	2608	109
16	671	144
664	632	437
209	4294	37
2018	466	283
605	533	698
114	2343	388
415	674	1377
116	234	185
1558	544	48
776	4821	164
1817	16845	1967
667	325	58
838	152	419
904	228	93
2036	15556	135
961	1684	195
1172	1339	362
1469	2346	60
1421	2629	60
158	681	155
1513	4047	395
1527	497	166
1060	2574	726
1288	8121	356
1271	13594	323
978	917	350
817	854	382
1087	432	136
495	318	36
1833	349	160
380	323	882
446	1103	1794
884	498	1623
906	536	1206
602	8473	188
1051	10802	628
1452	294	151
1161	376	314
713	312	523
935	4871	205
2004	1505	90
171	2582	195
443	6961	168
1035	3280	4
244	683	246
709	5844	386
592	4316	539
1700	16123	268
1796	5547	105
632	701	920
130	349	120
1917	498	6
1567	6313	803
1027	279	1815
53	1583	36
946	1041	370
1159	188	452
548	188	210
66	1886	572
700	349	947
1312	978	292
56	857	642
254	1186	408
673	706	362
1462	599	1354
1219	302	572
1585	159	1552
1811	349	533
744	1057	107
2075	511	122
1836	424	5
1998	227	1068
1819	5948	33
1577	257	7000
738	163	830
822	1613	1058
213	1249	345
777	39	389
1653	173	191
1915	17584	22
1502	298	25
714	2938	103
1030	1364	504
612	424	79
61	1757	600
178	3781	577
320	5664	261
830	1428	462
158	3321	220
1600	526	1592
1794	16714	36
1316	13832	108
2077	972	181
704	6619	42
2016	12834	67
1723	13590	74
120	352	20
1086	683	15608
1036	429	950
1347	8123	7
327	466	897
1459	2300	133
1689	703	233
2003	1376	111
2014	59	183
1556	181	2524
186	523	86
1965	680	197
667	295	1008
37	1212	287
214	1825	269
469	2206	358
1772	2639	2905
1206	13118	249
1607	543	73
2018	302	81
654	8956	89
1542	65	184
1209	13157	53
1395	2921	791
859	2539	100
1751	3826	56
512	7634	1056
754	562	670
1040	2797	337
1975	17968	395
44	1421	185
343	4124	247
1239	1414	336
302	1246	559
1310	492	1
596	2552	244
1702	562	300
363	707	2992
1050	425	668
150	161	54
692	9303	398
5	211	222
1243	13412	209
1509	230	1044
1729	859	209
1861	13611	184
412	6644	16
1154	7054	587
397	1300	67
1065	6930	5
1501	839	167
550	820	179
823	10405	814
1405	629	538
361	333	254
595	920	1487
1420	539	327
863	1116	79
719	1372	1783
1195	13039	7028
649	2843	25
807	10226	398
1594	190	3469
638	314	173
361	1243	131
1752	9007	418
17	688	338
562	8099	345
2018	314	79
1513	12710	847
1131	12558	50
1809	4218	650
886	163	38
1246	184	177
1001	293	213
1981	18006	130
906	2801	588
609	1151	570
2045	868	246
1959	7434	217
109	735	511
754	9826	277
16	672	144
487	5767	186
912	4165	721
719	607	633
1455	295	802
1649	302	2489
1518	15161	339
594	537	12
302	704	3375
1660	2493	188
853	55	134
214	285	566
48	295	6
11	306	249
993	11613	73
480	1897	206
651	289	7871
1629	4126	16990
425	333	17115
367	208	486
181	3848	32
1863	17205	62
594	707	311
438	6736	4
224	3280	195
910	1934	1141
1247	679	1450
569	300	189
1284	13650	336
729	65	267
2094	5651	1609
1744	13102	1
1424	1755	478
238	198	360
1243	977	70
868	4242	90
1757	704	1155
1012	45	547
816	907	13
1887	17403	159
2062	679	917
279	1181	307
752	9807	222
1968	234	638
2031	328	1414
1357	1244	313
332	3200	64
385	466	3544
1430	1375	279
234	276	1586
212	4335	37
631	707	2627
403	5460	205
89	2433	284
1498	14981	681
148	3346	240
1501	15052	146
870	10713	161
1118	2944	611
1286	2139	559
58	889	5
1644	13265	6
1576	15395	989
1971	8932	1799
703	328	11
5	198	451
322	288	15832
130	3129	181
1153	7525	2277
1937	6472	923
1214	1852	274
590	1458	26
398	163	189
1387	6596	104
1459	14652	65
1299	340	1590
1493	1551	154
380	285	3089
303	709	235
110	2803	847
1971	5227	3393
1064	730	16
598	903	391
778	289	23947
771	1841	70
1895	546	369
1684	519	4
951	1148	903
496	1298	92
1649	504	1155
1229	327	173
1107	779	6379
581	917	1033
957	6621	647
1702	735	283
399	294	2070
1850	8589	205
1817	1081	499
100	221	96
847	1507	53
1680	1001	244
968	424	392
881	10805	64
2094	464	1528
1506	441	323
177	154	593
1026	707	323
1287	6289	145
322	458	687
1476	344	1696
117	429	256
805	10204	41
1008	233	65
1720	2542	2441
1011	487	1244
2091	81	146
13	352	2
2040	682	105
413	55	367
1118	2720	741
533	3307	252
1009	4177	33
2013	227	1004
1546	2815	206
791	1062	29
469	1369	197
473	7292	140
1873	331	99
531	291	1126
1733	917	415
1957	314	328
2056	3429	14
1446	234	226
1532	294	826
779	9986	79
254	857	1112
751	1673	59
1147	12659	97
801	95	5
1754	198	434
407	3354	14
1255	89	1153
878	291	198
1394	980	267
388	3425	2893
1411	8229	142
1294	1680	42
1646	690	903
312	1906	815
359	75	826
1604	1534	386
1706	306	821
1273	227	401
1100	4081	528
874	10739	316
1563	2440	21
1568	458	2670
1753	157	248
234	330	255
1955	17876	27
650	540	581
507	7534	452
621	279	3353
295	4273	258
55	1616	560
1616	97	187
1312	2836	158
1687	295	166
269	5022	22
1296	13726	503
641	8800	1073
147	295	1709
1778	969	1167
1903	285	139
212	937	101
230	4557	427
269	951	386
834	10485	224
73	2042	182
367	428	1749
1247	310	247
1209	13151	322
1711	13416	7917
717	311	287
1219	1375	436
495	3176	56
1635	2607	225
331	302	61
473	1505	188
1258	4250	72
280	1700	171
460	436	207
1407	2539	202
1556	186	584
1219	1062	1020
954	11330	283
976	7321	288
1259	6249	298
980	9356	139
270	2818	1
645	8852	49
963	306	36
1808	67	843
1736	701	1218
159	294	719
1963	265	466
452	1014	211
194	4044	5547
750	2582	155
439	6905	674
409	706	25
405	300	291
1862	1048	207
1481	1689	3902
952	525	56
986	1196	42
989	1155	145
1679	768	728
1655	6765	703
1061	12059	215
1483	486	139
1982	1504	239
1271	7877	309
1573	3767	131
613	868	11
1855	431	194
1667	15964	9
244	1098	193
619	227	2130
229	1601	1
1230	3505	8
737	1814	319
754	197	648
1564	686	364
1908	1475	297
1753	229	42
1975	1969	456
123	604	3642
716	1181	1948
618	5716	440
14	583	632
2072	288	1767
322	306	3439
1590	680	374
955	2783	322
1229	257	125
210	466	111
1624	15644	360
1211	13175	89
1217	5414	194
1340	10214	509
1258	852	47
105	2686	92
681	9239	348
2043	3714	283
484	4297	382
859	55	575
50	1412	228
771	278	46
731	846	123
1225	99	62
1363	1188	664
767	310	222
1556	2003	528
1950	221	303
17	701	115
655	8979	4
1983	328	63
7	295	2852
1563	9820	18
684	461	5636
1212	2497	314
1028	378	391
645	8845	60
90	389	119
1405	618	1767
1969	1839	370
1507	15101	100
876	1513	406
1395	715	407
1180	12969	34
1636	498	31
47	475	276
1866	854	289
1825	3589	61
502	378	381
712	5547	1
1903	3201	99
913	1870	356
1214	536	136
772	2569	18
2093	18656	121
74	2060	210
312	5562	609
232	293	325
1044	6098	181
541	2855	1257
1192	982	693
888	229	143
593	300	148
1282	56	179
401	6538	63
993	841	71
1897	918	647
1667	7390	9
1226	295	1016
52	1549	175
1533	5767	1245
404	6556	56
1021	735	894
826	89	98
171	768	54
1873	907	692
534	296	59
1537	1047	40
1661	3373	149
1246	13436	323
924	239	134
747	464	464
1515	15150	278
443	1639	320
1042	302	153
2038	333	382
2061	8017	29
1354	3030	214
932	1243	285
1356	701	860
2020	1400	212
517	5925	198
1507	15103	66
340	5844	521
1757	16494	45
1777	13186	1000
210	4307	101
1752	1098	217
643	173	394
180	3822	18
2056	726	7
350	3332	964
861	1463	161
777	6667	119
511	1873	27
1700	1835	253
966	526	349
1249	72	259
1516	316	34
1614	306	1156
359	985	401
109	952	148
1597	70	213
266	851	107
1249	1427	398
1511	299	57
382	6343	518
1881	67	555
314	5593	141
856	1513	289
1053	4562	66
180	517	17
1071	329	155
141	1643	73
1240	871	133
394	6466	240
434	206	10
929	9892	56
751	1613	46
1680	227	998
864	546	156
1238	228	211
1513	10491	170
1622	2668	106
1965	289	359
293	5306	684
1605	4561	112
1245	504	828
1599	5730	249
16	635	750
2016	18229	570
829	618	374
886	542	30
1770	4562	659
1126	536	82
1364	4911	61
1084	3252	937
834	10505	129
1219	58	1083
61	1761	285
78	1222	154
299	5448	106
581	67	12062
457	1114	920
807	1919	957
101	8	1513
1149	875	30
235	2172	218
697	748	6886
1026	23	477
321	919	53
351	1047	132
1998	6602	95
558	251	2
1345	14006	43
378	486	124
846	441	2217
1153	235	999
1752	703	1635
418	1958	738
440	6824	426
578	1183	135
940	4064	524
1097	7727	673
1976	6961	940
791	1376	72
416	2681	82
1240	7376	215
1572	455	389
1195	2541	2841
747	9771	481
1632	308	86
1310	197	1
1818	16866	2
390	1934	1195
657	233	263
6	271	15
1190	3767	446
2045	2582	41
2027	300	340
1119	1740	15
1888	203	187
535	355	333
470	802	542
1608	207	59
345	154	52
1411	234	180
530	5184	50
241	2350	1121
1049	72	51
1660	6126	116
1513	15138	338
348	5949	44
26	934	433
670	2137	1303
1753	377	220
343	1372	638
1207	1425	42
2003	2691	323
266	1383	60
1902	10931	472
1042	703	119
950	2343	864
1947	72	48
1032	583	121
151	705	351
411	2916	186
747	9773	401
1699	1104	225
1538	2323	17
1094	10515	395
1579	2277	729
2007	9716	8620
1052	12014	111
1349	978	220
680	908	1607
672	8371	107
231	67	176
1793	16697	481
216	1398	103
814	1444	152
406	2962	345
1193	3640	1134
1865	17233	231
1730	1195	603
553	7997	252
1952	2786	128
565	8146	27
1106	294	2759
758	523	455
1051	2006	786
1642	1079	162
464	6223	211
1110	12383	266
1637	58	1083
248	333	116
838	7152	356
635	237	815
1759	1979	1613
117	1892	477
1921	544	648
675	3491	649
34	1151	658
1566	228	399
62	1796	77
1064	3470	20
1134	253	2
181	868	142
742	9719	105
228	3458	8
1915	530	20
579	503	219
2004	10430	124
921	11043	549
508	7598	11
1340	706	401
552	7992	3
2069	499	133
451	89	5857
2077	1803	1263
1704	318	13
1086	12216	317
1639	2265	771
299	210	563
2029	8915	199
565	4308	438
2072	2094	3166
1809	978	307
296	5372	6
1343	7464	13
634	333	816
855	867	704
1573	3293	103
446	1061	5808
2091	18651	18
566	72	4101
1509	6480	214
1578	1604	95
1327	2556	14
1965	310	185
1242	8333	156
302	5464	333
1199	2639	283
964	209	151
1147	1121	65
2100	1134	1213
83	2320	817
1660	859	136
1734	288	7768
363	2206	739
503	292	852
1289	196	495
1231	2901	194
2035	717	131
1558	725	46
810	2320	14
1015	11800	164
298	1766	356
1618	2043	82
1594	4793	507
125	430	115
515	7674	117
652	8920	6
679	325	331
1424	6132	317
238	4646	541
742	9726	41
1342	2339	507
1829	486	2404
175	2454	4458
1783	707	280
1860	17176	607
457	89	449
1275	425	776
1177	12950	348
1467	1247	230
7	302	1490
962	1412	169
832	10475	79
1170	3369	155
794	65	99
454	12508	381
798	10086	275
1313	64	244
869	503	2093
1949	2128	433
1689	2530	218
25	531	186
700	329	290
1965	330	245
1017	292	974
2000	18126	3771
2032	9951	854
816	320	7
804	288	1468
415	1580	297
403	524	744
1839	3470	543
1533	352	1046
1343	233	22
1020	1189	369
726	9579	1
826	500	20
1552	299	1
343	5899	75
1302	229	294
1806	16786	259
829	622	195
1810	891	136
1931	355	57
1904	609	132
1044	11970	189
280	704	66
594	163	12
183	3894	128
1068	614	132
2052	2444	1665
428	900	1069
717	972	4891
85	982	94
1036	1416	2418
1872	10023	681
1467	3576	605
1860	942	461
1684	289	413
54	378	42
407	863	19
957	276	671
2010	2600	1149
291	5275	31
1434	299	308
14	556	812
1042	333	96
121	1247	48
39	1289	52
1923	204	608
1896	8468	457
625	8673	223
1728	2542	420
319	5639	675
1833	86	108
589	318	57
32	155	261
1909	295	1639
905	466	534
2009	1934	160
1568	289	1391
267	307	995
560	1814	72
948	3870	104
1399	292	514
1062	1958	35
1158	4162	283
1604	515	176
624	25	114
1559	1974	108
68	1032	321
1813	1400	126
1173	630	1046
1580	794	234
243	548	591
1918	203	13
2086	539	164
1993	961	8
2054	682	202
90	2455	120
1674	209	124
42	289	197
1547	441	158
687	8291	74
1888	1406	96
965	292	5047
333	291	58
1958	159	68
284	489	6
602	953	169
1265	2582	72
540	1083	4824
1069	1241	312
1626	885	94
567	859	4257
851	55	2573
2097	228	107
1776	2978	69
1135	466	1296
1273	407	1148
526	366	8
515	6785	117
1833	2023	144
1263	377	543
5	223	149
440	84	747
1907	17528	155
137	3200	1014
1239	982	251
765	418	1816
22	805	2548
846	173	771
738	9698	414
1027	543	479
435	969	1188
541	712	1724
1419	2661	270
646	161	448
550	1528	296
1514	187	318
1075	81	761
126	328	99
572	4704	236
1948	3204	104
913	65	1626
123	3038	365
1292	1453	39
548	1276	305
451	289	1673
806	10216	331
1301	3057	944
1288	230	215
699	1027	229
1677	4888	450
299	3200	212
2029	526	238
1678	302	72
145	97	447
704	300	73
701	257	67
1925	4229	127
750	81	95
1444	2850	1073
682	679	334
488	2630	135
179	173	1020
1049	173	252
1904	1175	190
1212	2346	265
672	2829	96
799	10122	65
985	299	1925
263	998	263
1540	2944	280
1873	317	76
1778	2600	479
365	6149	70
481	1098	1072
1606	321	766
51	1533	167
315	229	868
1088	217	532
1490	5100	652
1327	1006	28
2021	289	2543
2014	852	281
716	1046	4300
1594	362	1637
720	162	32
1360	6836	117
551	4179	23
1140	615	332
178	3456	309
1937	6794	498
326	543	91
777	1394	124
1353	1863	302
322	1455	2691
62	1801	62
279	4821	4183
1210	1892	2029
1834	1054	8
2100	18727	297
260	67	278
792	536	942
2036	3854	126
303	1979	158
1915	16786	11
1243	982	362
607	8530	83
392	344	153
295	1535	316
1825	356	88
214	1807	469
858	2020	687
1766	67	477
195	2606	18
236	2526	1575
854	489	145
924	11077	123
1509	4828	504
1734	1180	4593
1904	17496	175
2028	12495	154
624	982	322
1643	15806	643
55	569	559
900	65	171
1840	961	1597
792	10071	116
1519	8155	86
1478	1098	32942
1027	89	6458
1295	1418	364
860	3809	527
1956	6733	1561
723	257	127
1950	517	421
1242	1104	581
144	1596	30
1944	1778	653
49	1502	82
493	377	206
1247	1684	205
1011	362	230
1994	18091	48
79	89	89
266	969	62
1014	8375	2
1664	920	117
1486	221	25
1724	5890	32
710	9469	80
466	679	461
1727	3681	657
1546	903	171
1784	1046	299
196	59	323
1321	1556	81
1248	3321	39
129	461	467
1652	1377	108
1202	210	359
778	265	2974
2075	985	148
267	1459	1253
686	997	808
216	4383	128
634	536	339
1336	515	413
1694	569	410
786	759	311
709	2834	91
1449	4780	259
1904	734	130
759	206	168
516	3896	185
781	386	59
1975	2673	441
2027	466	575
120	1470	15
1907	95	196
1804	6120	103
